Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
PARP9	1.6163605	0.206842	1.3591725	0.2377065	0.1	3.0403225	6.91791	2.20593	2.47215	3.52903	3.66037	1.96698
GNB4	6.9059945	16.329585	21.789848	90.14203	30.18193	3.5650335	61.2556215	19.9944	26.68	50.4709	30.2936	28.2461
AP1G2	1.663954	2.8811915	0.4616345	0.5842995	0.4905605	4.8671965	0.712483	0.895276	1.0416	1.09973	1.27652	0.661533
PYROXD2	1.147673	3.2233475	3.1479285	1.4828085	0.4961395	8.3261915	0.547219	1.21177	2.53717	2.29598	3.40778	1.1844
RASSF8	4.0888255	2.928926	4.63954	11.625367	12.1901625	2.0730845	16.654365	7.67616	8.32935	14.3967	12.1042	7.34988
SGSH	2.7176985	0.5475345	2.6686835	3.4911135	3.3321055	6.846523	3.007286	3.32454	4.67342	6.51937	6.86071	3.83909
NR4A1	870.6515825	165.5880325	77.2701675	22.26018	4.3920275	389.938592	181.659144	5.93076	5.22354	8.70288	8.57103	5.45778
AIG1	6.2489785	10.386634	20.0535115	25.4058415	27.473598	8.2951625	5.343872	4.9743	7.97492	13.9163	10.7251	10.5219
TICAM2	0.1	0.1	0.302209	0.1	0.1	7.3450385	0.1	0.57699	0.492047	0.340199	0.349198	0.41753
OPLAH	15.675426	6.139175	10.745551	3.556933	2.0220635	4.7429325	5.3374575	1.83398	4.195	5.00094	4.91801	2.70608
EZH1	3.7838505	5.680889	4.511311	3.539019	4.5110375	5.892987	7.18343	1.62005	2.02923	3.35773	2.81672	1.94126
AGTRAP	2.373826	0.348053	0.847965	0.7575055	0.4782935	3.6793805	2.473779	6.73239	6.69446	8.978	11.5616	5.56717
SIL1	14.3372825	5.6971015	14.8170455	10.4610325	13.387401	11.1618005	24.8032835	22.044	27.1287	39.6786	36.6448	25.6737
TMBIM1	28.194074	6.180312	8.489417	99.143011	155.0654975	17.4497145	16.3870835	16.4657	19.626	29.3477	26.795	17.3792
AK1	7.0123345	23.870526	8.806468	12.1563435	15.1630975	26.555877	0.6196695	49.3023	88.5853	111.198	118.266	71.4669
SYN3	0.2452645	6.0620275	1.926139	1.1063865	0.148237	0.1	0.131427	0.392993	0.698839	1.27584	0.828274	0.651087
MBNL2	16.7143005	31.0815415	14.69804	24.2126985	18.6160665	4.5322	31.624966	13.4637	16.2046	24.9619	21.0083	12.4711
TCN2	19.9997335	1.9698185	31.5528025	11.5387615	16.813529	384.0375515	77.2480625	31.2618	52.4695	66.2651	73.9505	39.9042
ARHGAP44	2.4275875	27.5233145	8.3200055	3.7836935	2.385398	1.769408	0.909529	3.36579	3.95499	6.67137	5.76266	3.85954
PTGR2	12.024457	2.6181825	7.899385	15.6316345	17.0113315	7.2831255	9.7722585	26.1181	43.2075	51.8534	56.0572	26.0558
FRK	0.1481835	0.125469	0.131876	0.1	0.1	0.1	0.551665	1.14523	1.40326	2.36388	1.82359	0.891231
NUMBL	4.626846	28.4721155	11.0752355	4.831155	2.386401	1.997411	0.5454235	5.79665	7.7365	11.5373	9.60898	6.77318
HIST1H2BL	0.907327	0.300296	0.298939	1.2372765	1.943196	1.073938	0.392105	2.66252	3.70221	6.79429	4.47993	2.97945
NDUFA4L2	0.6582755	0.7522555	1.613208	0.1	0.166501	0.889739	20.7356575	2.96237	14.4265	9.98528	2.81459	4.08971
GPC5	38.962492	2.690386	50.4572335	9.6956995	1.8042175	0.5127875	0.114498	1.53118	2.81895	5.0352	2.87863	2.45409
ARID5A	5.6769055	5.098913	1.604607	1.085867	1.6369915	8.446367	17.8127965	1.71148	2.33229	4.10479	3.08103	2.38871
SAT2	4.743322	3.8184	7.2531115	6.3407015	6.045895	1.1459865	2.6222935	5.02492	5.56914	8.91261	8.47301	5.59234
LUM	0.126482	0.181956	10.2935845	0.1	0.100988	0.1	0.172179	1.61879	17.1799	12.4138	14.3334	6.30954
SIRT2	46.307461	42.0406135	226.2573545	2117.131147	1719.831563	100.1538265	38.6620685	68.3825	94.1836	168.361	115.854	76.3011
USP35	2.9634635	4.101291	1.74525	1.338173	1.1588395	9.3393995	0.598647	2.1004	2.85058	4.14159	4.08514	1.95676
SLC35D2	0.584944	0.1	0.479017	0.207104	0.1	0.398922	3.7953795	0.445195	1.08899	1.27508	0.897845	0.59066
ANKRD13D	10.535867	17.008208	6.9300975	6.2899095	2.391931	5.651018	0.879963	2.56381	3.50368	4.85158	5.38466	3.25072
LTBP1	10.5195185	0.415841	2.5690455	0.254351	0.156421	0.1324955	0.7582395	3.09893	4.13327	5.52875	5.20781	3.98277
CNTN1	1.537257	37.991916	281.07013	131.4260945	20.271103	0.368768	0.4256775	21.8987	32.2992	60.7117	44.0229	39.3818
SH3YL1	1.1912435	6.492577	3.370423	1.564235	1.03179	0.1620505	2.35045	2.2313	2.9218	4.4414	3.02745	2.53937
NEGR1	8.037351	38.6810165	13.583425	5.5205615	2.3307565	0.165706	0.4574255	4.77508	5.79653	10.7509	7.13132	6.12859
SERPINI1	1.196041	17.880229	2.3675355	2.9618005	1.389553	0.1	1.367366	1.51999	2.66642	3.59251	2.27675	1.46645
DEDD2	3.0332395	9.073891	3.3602555	4.0413005	4.744715	14.362903	10.950368	2.41479	2.98485	4.07008	3.87578	2.56326
LRRC8C	3.8917445	8.8035215	3.036484	3.2116235	3.7826625	1.750149	25.399353	7.50953	7.38731	13.9409	12.7302	7.97524
TBC1D30	0.1	4.484893	1.44927	0.552892	0.330434	0.3826475	1.1348765	0.674632	0.802747	1.46134	1.09898	0.643302
PIR	1.393962	1.4109195	2.0207315	0.335507	0.290204	0.1	9.454188	1.99904	2.01615	3.52054	2.9048	1.55852
KCNJ4	0.1	1.6868125	1.5264	0.578783	1.7500425	1.3933695	0.1731355	1.19404	2.08458	2.63654	2.86508	1.7174
SLC7A2	37.422152	1.5284685	4.7380475	0.5689505	0.169225	0.158507	0.668797	5.16764	8.71282	11.0334	11.7034	5.41663
SGMS1	8.602989	12.3165625	11.188593	5.858525	1.846641	8.9253995	139.6893785	7.87736	10.3606	16.0422	14.6072	8.8433
ATP6V1F	18.1692595	51.1181795	42.150377	40.2082975	48.5680835	128.3958285	61.595902	53.2943	80.9108	111.87	99.1379	62.5504
PRSS23	0.5344955	0.580824	9.6483195	3.4346425	0.1607945	0.1	12.0711725	9.76256	15.7189	22.3792	18.8189	13.1693
MGST1	18.801616	1.2607055	1.1620105	0.3835155	0.646628	1.151576	12.1067405	60.0289	84.4933	113.185	116.966	62.6901
ERLEC1	14.6575	8.751278	12.083496	9.7860315	5.915694	5.3096935	11.396527	12.4114	13.7707	22.6329	20.8137	12.9768
HOXB5	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0218546	0	0.198049	0.538103	1.28631
ZIC5	3.004388	2.5822395	0.189596	0.1	0.1	0.1	1.952579	1.35403	2.01955	3.19299	2.47039	1.38532
LATS2	5.810929	1.1868605	6.2818885	11.0250115	2.9199525	5.1953355	14.856454	6.28678	9.25959	15.0709	11.0554	6.78241
MAP1LC3A	63.4688825	176.346286	67.7047965	85.6122505	129.8830805	89.4218985	76.8937395	22.6964	39.4968	53.5332	43.8702	30.7057
RBMS1	1.139953	26.5637565	2.287038	0.5260925	0.1478925	1.604418	31.8592495	11.8151	10.9441	16.5579	15.289	5.51371
QSOX1	20.5541475	9.8215815	22.699453	11.1464065	11.6269225	115.9307965	33.32542	18.8582	28.7842	40.5961	34.1617	21.4544
ADCY8	3.292853	14.0023165	6.416176	1.005271	0.1731355	0.1364355	0.1	0.842783	1.30886	2.17789	1.48751	1.43037
SLC44A1	19.8721045	6.1994075	65.066476	487.9984475	330.409728	6.2152275	21.105214	16.7993	20.4712	43.7978	29.0884	23.1941
ZFP57	0.590617	27.203156	10.202778	3.014539	2.0518235	0.937707	4.907647	0.932196	1.46711	2.08032	1.85566	1.72526
PDE4A	2.4531235	9.031865	4.694098	2.2652365	2.276093	2.284731	0.409925	0.770555	1.21457	1.8584	1.46444	1.01745
LIPG	3.626908	0.7370995	0.1	0.1	0.1	0.157711	0.122753	1.02562	0.777637	0.89214	1.29226	0.59928
SYT12	2.147208	0.7219065	3.6745125	0.477781	0.351826	0.5464125	2.575582	1.28622	2.03916	2.60739	2.89361	1.39508
AFF3	1.9957825	4.993	1.376593	1.139039	1.0685625	0.166518	0.1331995	0.953699	1.37566	2.75716	1.72065	1.36873
ID4	56.4710485	20.74226	5.5698555	0.8937205	1.2171275	0.416399	1.190815	3.7151	6.62988	10.3367	4.83989	4.85951
ADCY2	35.2448025	15.2883275	15.022445	2.5168665	2.661912	1.518636	0.299764	1.68647	2.89938	5.2772	4.83428	4.95012
PDRG1	15.366527	28.758759	22.1381645	38.077966	32.5856145	22.140289	15.7651485	28.6126	47.7755	65.4945	66.6825	40.6161
MICALL1	4.4041795	11.322916	4.587361	52.7961225	81.400844	2.889542	5.8639165	4.17107	6.39289	10.5902	8.80014	6.42161
ADAP1	0.772464	34.0968765	10.4767755	29.1527335	96.570489	22.4189985	0.885247	0.688834	1.7307	3.01711	1.65896	1.54866
GLUL	739.523888	45.438819	229.933718	41.305076	106.8505085	1670.321995	172.0916385	99.0919	100.731	205.102	133.368	104.98
HCFC1R1	12.0479415	29.6403785	15.735808	19.7277685	26.096566	22.0371535	20.804179	25.6082	37.6698	52.5365	41.9166	27.5509
ITIH5	8.0096725	0.3021325	15.2896855	1.229273	0.3853035	0.175507	6.55115	1.89266	7.57966	9.27977	6.96443	3.82509
CD44	16.0638525	2.2464775	0.5740205	0.1	0.1719295	2.009391	0.264963	24.7744	30.2147	42.4129	44.4531	26.1114
NCEH1	2.2772685	4.538188	17.1199335	6.3759935	4.278908	2.629107	8.83392	8.14118	9.71198	15.5738	13.7229	9.20052
CORO1A	0.4535335	18.3705175	17.2193005	2.285961	3.5012505	375.175798	3.0513015	0.718559	3.89556	4.8324	3.06946	2.12959
TMEM59	109.4363405	89.4985745	162.803542	178.7299525	144.532099	148.231572	232.7746795	131.986	197.782	271.467	244.256	148.339
TAPBP	7.8045125	10.270314	9.488782	5.0752165	3.7413975	83.6202485	18.977961	13.6945	22.0102	30.059	29.1642	16.8032
HDAC11	5.9165465	61.3857355	17.508592	25.610311	57.202408	13.545504	1.071786	2.99419	4.36947	7.30221	5.49625	4.06309
TSPAN7	1144.704766	209.204595	554.792324	161.661696	134.0783745	212.7854495	9.573089	99.579	129.958	223.559	214.095	143.365
AGPAT2	0.8549815	0.5062615	0.9857095	0.727131	0.1352225	4.7498345	1.50971	1.9488	3.67288	4.67814	3.98798	3.19847
SHANK2	1.1362585	9.092938	2.3352475	0.649712	0.819911	0.6579445	0.1	0.558851	1.07115	1.57652	1.09804	0.711643
DDIT4	72.7193345	31.530451	25.139688	47.107914	46.289275	18.0623865	10.073262	37.053	37.6775	46.5109	42.7297	30.731
HIST1H4J	0.1	0.1	0.1	0.1	0.144254	0.1	0.249157	1.19154	1.13333	1.15957	2.71554	0.980362
LINGO3	0.2359625	2.2784375	19.142914	3.3088995	0.72298	0.1659665	0.1	0.511486	0.907683	1.356	0.89304	1.06713
DNAJC28	0.808013	0.387496	0.781649	0.700889	0.490267	0.4351295	0.303342	0.756777	0.94927	1.61871	1.33963	0.825552
LGI3	2.7197495	1.91418	4.972446	229.1036025	260.2462345	1.6385955	0.1	1.06279	2.64248	3.94663	2.60562	1.82631
DIXDC1	0.6635875	12.240506	3.329609	17.8656525	14.9802585	0.118009	0.843451	1.31392	1.40775	2.89753	1.53602	1.02517
PPP4R4	0.5705555	1.7701995	5.673224	1.7628645	0.118294	0.1	0.112946	1.00364	1.47723	2.06742	2.01341	1.41411
PLEKHB1	15.8320085	5.8014375	129.90297	737.5824135	2076.719598	6.2734395	0.869566	30.4081	29.015	44.9457	61.6544	30.9931
LGALS8	7.345789	8.0031285	12.881909	8.9396265	5.6666895	13.5501185	14.7225695	10.342	12.725	20.3753	17.5029	11.7043
NAT14	3.465586	11.534072	9.4336675	4.2574325	5.2467685	2.052737	1.282451	3.10643	4.56107	6.48308	5.93289	3.59519
CXCR4	4.006253	35.1365245	3.739804	0.9371695	1.6587195	7.983304	61.2787	2.27518	5.62465	6.88506	4.40126	2.28141
MMD	45.804094	39.81034	27.020132	5.8106505	6.159002	10.394844	55.205126	11.8683	15.42	23.8886	21.9077	13.053
NCAN	280.1464255	33.3104635	46.786242	7.262488	2.8662395	1.5424795	0.831034	100.589	139.252	226.175	227.347	170.67
RAB43	3.4032015	3.262564	3.881459	1.8586665	1.598177	31.2466285	16.0026385	4.26239	6.98338	10.2577	9.14179	5.96267
CXCL12	0.9521885	241.9406645	21.015341	4.3454705	7.294741	2.8905455	125.96639	0.880068	2.05537	2.48891	2.16498	0.98563
SLC22A23	36.7154215	14.1187005	40.1562015	117.7800775	58.607124	0.4795135	6.287324	10.5148	15.2272	30.6072	20.5245	16.357
IL18BP	4.121882	2.7858865	1.747465	1.0651655	0.222055	2.0737575	0.8269	2.00066	3.21083	4.76159	4.72625	2.61345
JPH3	0.1079645	19.076749	17.4923475	10.918435	4.9985775	4.6153135	0.161263	0.854228	1.86287	3.3962	1.95782	1.52098
ARFGAP3	3.7444925	7.3575915	4.7078965	3.837296	4.7938425	6.476612	5.685461	6.07509	8.12233	11.8673	9.80732	6.03744
PPP1R1B	0.6817605	7.5591085	3.0373125	0.552467	2.506106	3.5340795	0.7535355	2.87609	2.54349	4.58648	4.60339	2.14056
CDC42EP4	38.0264785	14.633783	23.4592635	4.1021165	9.27837	9.114836	37.4537785	6.30722	8.59336	11.5114	12.8996	6.81343
KIFC2	7.1783785	42.02542	12.9605085	5.1929415	14.6626785	17.168012	0.74922	0.6635	1.26785	2.02418	1.54858	1.14697
DNAJB4	31.5349405	19.7994955	21.7749165	9.4394055	4.0432545	10.3676425	19.892766	8.85348	10.3315	16.3162	13.0669	8.8841
NUCB1	28.0505605	24.5887315	49.3278585	30.1702955	20.887902	117.682705	82.4867235	62.5882	82.6586	118.25	116.22	66.9914
SLC7A3	2.202294	7.303408	33.585488	6.670018	0.111174	0.119969	25.049846	2.11047	7.20146	9.76951	7.04126	6.47557
TNS3	21.4442885	2.1931435	29.4475655	104.88801	28.153335	24.233603	2.0443575	18.7238	24.9822	46.2017	29.654	20.2908
SH3GL3	0.4056585	19.3562325	27.458486	170.6067605	284.2019085	0.966579	0.2659385	4.48974	6.88039	13.8596	5.30025	5.73658
MXD4	16.683397	12.033694	29.438678	22.9467645	16.1728015	16.460516	46.0538395	31.6407	61.4671	85.7155	72.6711	40.8475
CD47	21.487607	37.2726225	19.090303	33.225002	34.6952865	9.7373025	14.0379005	10.3893	11.9271	19.026	15.2361	9.11604
RUSC2	5.5165965	30.9241595	15.9392035	21.616889	24.001029	11.6315585	11.9232845	5.3079	8.3184	12.4749	11.0026	7.20986
FBLIM1	0.1551635	1.462048	0.4201645	0.1	0.1	5.285824	0.949442	2.71412	5.05883	6.05359	6.20296	4.03182
TGIF1	1.4282845	1.1754015	3.3376445	0.112609	0.2841205	95.9993395	39.8294195	12.3405	13.4122	19.6462	19.6183	12.6739
AIFM2	2.223309	2.4483265	1.760867	0.8703155	1.3508405	0.5326255	0.454085	2.54885	3.4014	3.9212	5.72184	2.57663
TSPAN13	18.0665905	61.408636	94.0696155	19.512866	2.664522	27.167925	223.5244445	10.6461	10.5494	21.3014	16.5687	15.09
P4HA1	25.6810155	3.951818	26.795797	16.3159625	5.8170445	35.3948015	10.0529335	25.4944	30.1674	41.6217	33.5172	20.414
BCL2L1	11.6737145	23.3519575	10.3708615	19.689222	45.700615	125.129597	24.0996945	17.5651	29.0881	35.108	39.6003	24.756
MYO1C	2.918335	2.623808	3.008952	0.680057	0.4163535	33.913829	34.5165935	4.9541	6.35148	8.98824	9.01343	4.62302
COL6A2	0.4103455	43.4467705	4.64821	1.1297105	5.7205795	0.1324605	0.2810275	1.54304	26.9736	23.8986	21.8463	8.56857
SCRN1	20.203055	34.8936205	19.9646375	48.769911	56.215438	1.3702665	1.750772	23.4585	36.3301	55.6822	52.9005	30.5389
DMRTB1	0.2545035	6.036432	35.44906	25.118069	1.2889895	19.4435015	0.1057265	4.04715	8.24215	11.4345	10.1394	4.95944
ARMCX6	4.526505	9.7799265	6.685362	2.0283215	1.297987	3.215317	10.907434	4.89571	6.7173	10.6892	9.34442	6.16871
LITAF	19.2523465	3.2332315	20.7358105	29.6040945	88.5740755	186.004822	94.725117	16.392	17.6554	28.8111	27.6859	14.5619
PDZRN3	11.286355	2.3930105	1.2682725	2.846098	5.496979	0.2224565	0.257842	3.18176	5.42858	9.19585	5.35992	4.83384
TRPC1	8.5417455	10.5339795	4.1346315	4.725528	2.260036	0.117681	0.740272	2.20199	2.22486	4.20449	3.40378	2.36718
FRMPD1	17.0966735	1.049699	5.374571	1.3297885	0.3650115	0.174809	0.1	5.1653	8.37847	15.5665	12.1987	9.44459
GPC4	21.491271	2.349482	2.9492995	0.218604	0.164717	0.1072715	1.4498185	19.0274	30.7735	41.7552	44.993	22.9665
GAA	25.5790895	33.615716	37.954998	27.7798525	6.824735	38.5838445	4.959429	37.8047	54.7786	80.6972	71.8525	41.3955
FOXC1	0.5245355	0.3164525	1.209074	0.1	0.1	0.1	19.449156	3.53205	4.59507	6.7048	6.26109	3.27351
NAPB	4.53885	27.84514	3.556699	1.4825155	1.7828955	0.7048975	0.5471535	1.14822	1.05754	2.22661	1.54259	1.02833
DPP10	0.110417	13.7029885	21.727323	5.303121	0.4906295	0.203868	0.205349	0.472758	0.859489	1.87218	0.822555	0.841181
BCAS1	0.170399	3.852139	94.9091785	531.0870075	416.217984	2.684297	0.127462	26.8937	34.7306	82.2703	39.6735	33.3131
SDR39U1	7.1169185	22.4584775	4.667602	2.7033365	2.617204	3.96027	11.7457345	3.12075	4.43497	5.74469	4.99356	3.19496
PAM	9.58979	19.2469935	21.716401	4.908176	5.011824	0.5822445	32.088301	28.1712	38.7102	59.6708	52.4944	34.6541
ALDH1A1	2.865775	0.4747635	15.649697	1.274727	2.191339	0.7003155	9.8633595	10.2031	21.4592	22.2225	31.8787	7.46761
CDC42BPG	4.014258	1.7831985	1.2560805	1.755275	2.1167375	1.105666	0.5634315	3.83171	5.88896	8.12234	8.48125	5.37092
OLFM1	8.177256	270.1921345	57.353251	33.664746	43.767874	14.3989675	3.918736	19.6418	36.8557	48.5822	45.2468	28.408
PTER	2.838553	0.3206705	8.3470315	3.686498	2.2989035	0.722623	1.4274945	5.05623	2.94495	7.14863	6.51774	4.54752
BTBD17	79.0600845	6.9910695	8.998256	9.1473485	3.539864	2.9617895	0.1840725	24.2743	32.027	48.0078	47.9274	27.5276
RAB3D	0.2895485	6.679271	1.0007955	1.6630545	0.813552	1.003365	0.9837225	1.3241	1.71667	2.74979	2.12832	1.31334
MFSD6	0.8265235	15.9082935	8.560739	9.7501765	7.904887	0.1790385	1.1556145	1.59199	2.0545	3.34533	2.93477	2.13334
NENF	10.3153365	35.139401	43.282812	34.180732	34.9388835	20.6074055	40.945332	24.2403	38.5766	50.8773	51.2304	33.69
NRP1	8.5732895	1.5365495	2.9410415	0.265872	0.2413085	7.231074	57.488468	6.29164	9.9924	13.8665	12.2509	6.67008
PWWP2B	1.1382815	1.136154	1.194255	0.4455885	0.267816	18.977082	9.6614515	1.03839	1.14229	1.94927	1.68947	1.18036
ALDH2	24.8552125	16.685447	33.4759285	12.9530675	4.427575	45.787173	48.7903535	47.9757	90.9001	122.552	122.109	68.7575
LOXL3	5.3759295	0.4404485	9.4951505	2.818325	0.288385	5.4837805	1.0326715	3.9331	5.5668	8.1482	6.90747	3.76378
ATP1A3	1.41921	351.1241465	45.8664295	8.562726	14.7471505	11.473063	2.466957	4.65722	10.7872	16.8611	10.2512	7.32389
ARVCF	3.397987	13.8004905	17.0927635	12.824935	3.34204	16.1225175	1.7627545	2.53752	3.89256	6.10826	4.8379	3.07348
SNX30	2.10198	4.7786265	4.39594	22.8673725	11.154715	8.974479	0.1221385	2.15761	2.562	5.12116	3.45316	2.49252
PLCE1	6.343243	0.339219	4.001011	0.7515595	0.1	0.1	0.8117135	2.52221	4.60623	8.0154	6.07015	4.32233
SLC35F3	0.54646	2.323491	1.3251155	3.0894695	0.154386	0.1840775	0.1	1.78499	1.70704	3.44658	2.90045	2.40367
PHYH	11.8725455	13.9582215	23.78104	10.732105	8.8937865	9.7585895	5.157155	25.8457	44.3217	57.3635	55.4977	33.8554
MPZL3	0.390711	0.7105665	0.853709	0.7580115	0.127753	0.1117965	1.3599785	0.450514	1.17157	1.75336	1.5729	1.50873
THRB	2.4959455	1.2580115	2.631995	0.494904	0.163143	0.1	0.1	1.01282	0.910528	2.40466	1.60976	1.47747
TOR3A	8.49003	0.6325285	7.6823	1.639817	0.674782	42.216977	3.6896315	4.94599	8.80231	13.2565	9.2675	5.58937
NAT6	12.490925	2.215307	3.464108	1.867641	2.40357	6.801587	5.890725	7.35354	11.5661	15.3242	13.9009	8.33973
SHISA5	16.620057	14.781865	19.9015945	7.5548495	8.2600695	87.403106	70.833899	24.8502	35.769	51.0101	51.4195	27.3297
LIMCH1	49.0899365	6.46213	8.082277	14.750347	14.958275	0.26759	17.5389385	14.5157	22.8379	39.3288	33.4347	22.9073
HIST1H2BH	1.198969	0.182891	0.457872	2.1322095	2.3488095	0.383878	0.177778	3.45836	4.69153	6.89885	6.49421	2.63651
LY96	1.332759	0.6125395	1.2690145	0.783071	0.399142	3.3332495	4.552981	4.52921	4.00418	6.4604	7.25497	3.70296
ZFP14	6.7585705	1.222476	3.0640625	5.254206	3.289526	0.170202	0.378796	0.935527	0.969452	2.09987	1.33807	0.91086
PSD2	30.3678305	24.6372895	7.3602095	1.1143105	0.591716	0.2283705	0.1030855	0.616415	1.84176	2.41704	1.51752	1.25797
TIAM2	7.7170985	8.2866115	0.361764	0.1	0.294751	0.1802365	0.1199165	2.75773	4.22831	7.02819	6.49985	4.75115
ANKS1B	0.584894	17.0424935	68.6769015	68.633473	53.4046615	0.6415895	0.211122	5.38114	8.92081	15.5031	10.0713	7.27065
SMPDL3A	96.8264085	6.9319215	16.609937	4.689547	5.487924	8.176181	118.7104815	19.0204	28.2255	43.4013	40.0611	22.6224
C1QB	1.1616295	1.921422	57.9463265	4.4409245	10.483144	1924.980032	0.4085825	1.26441	33.8961	33.4993	16.9415	5.09791
FABP3	0.32719	5.119664	1.715462	0.45384	1.065288	1.56278	0.2241725	0.70245	2.20433	2.32765	2.40981	0.830999
SHISA6	0.710203	7.3268435	4.0712865	0.9422575	0.1	0.1	0.1	3.00885	3.68926	6.10925	6.71232	4.22778
SLC22A15	0.4761695	8.2722005	2.7009195	0.8770925	0.150106	0.1	0.7787125	0.433011	0.819899	1.32202	1.02091	0.671436
TMEM141	1.889853	4.0412735	8.976751	130.3330155	132.863163	27.606956	3.699425	3.0902	7.19807	9.17448	7.70048	4.04515
APBB1	14.688091	77.8669955	48.3041045	156.7076705	199.6753095	12.059898	2.7329135	11.7514	19.479	29.8884	26.0775	18.1196
AFAP1L1	0.704	0.9171185	3.8937265	11.8229885	23.2015055	10.1315305	73.231156	0.229901	1.31798	1.46426	1.23711	0.628797
SV2A	2.811008	95.459904	23.1115025	93.880754	100.482585	4.521818	0.578583	5.97672	11.4799	18.8154	13.3706	11.3753
ARMCX1	3.552953	20.5569585	6.1307605	3.9583735	3.354169	0.1636485	6.5783755	4.5922	5.13226	8.30261	6.73247	3.7575
ITM2A	10.4775075	22.1464065	19.2179305	19.9199635	5.167933	4.4860105	2054.418816	14.9612	27.0636	35.7687	31.1894	18.1334
RIMS1	0.1261605	9.0740465	3.757166	3.808863	6.842416	0.4123775	0.1	0.527608	0.870781	1.798085	1.006905	0.871735
AUH	4.7607595	15.4786215	11.762865	23.2996775	29.3677075	8.4612665	10.5608515	10.1696	16.9452	23.6031	22.6438	14.7956
SLC12A7	7.48007	9.9888965	1.4371965	0.2503095	0.124855	4.0741575	12.0469745	4.76719	5.50972	10.4197	9.67992	6.89551
TSKU	6.910465	0.44316	0.59294	0.2020845	0.2195675	0.72926	1.0078905	7.09435	7.85782	13.855	13.5867	9.45029
LSAMP	51.363328	24.381275	39.190122	49.5189445	12.607167	1.1090495	0.27781	9.53598	11.7795	23.5687	16.9508	13.1925
EPHB1	13.077476	4.04771	15.434129	71.6724035	82.5226765	0.384306	0.389824	2.59497	3.73863	5.9529	4.72594	3.18458
FURIN	7.931543	10.3602935	9.147883	4.771768	2.9153525	127.23458	18.4683735	9.56205	12.3951	20.0198	16.9149	10.9659
MAFF	89.0418735	25.585924	16.1060725	4.0493225	2.0174485	191.434102	214.703998	4.7067	5.46192	8.12013	6.59783	4.05738
PPP1R3C	104.65382	2.7736385	3.514084	0.3528585	1.769506	0.9454935	0.547518	13.0103	11.3846	15.9041	18.2523	16.7574
HOXB4	0.1	0.1	0.1	0.1	0.1	0.2679225	0.1	0.202838	0.0477814	0.629953	0.888107	1.71531
PI4K2B	4.488305	1.5491555	0.8399945	1.5947275	1.522056	0.8161075	2.9491535	5.42495	5.63454	8.70665	8.06608	4.94861
FBXO2	18.1840285	4.642079	14.63277	5.7208175	14.9710065	2.4056805	0.391195	6.29472	19.4949	21.898	17.8584	9.51954
APC2	16.5741215	31.9198985	17.027712	9.0052815	7.120609	0.7693055	0.231232	2.09767	5.4304	8.09683	6.26081	3.46702
APOLD1	2.9635995	2.293375	1.8684465	0.367628	0.367939	3.671488	748.383642	0.632929	0.928831	1.21916	1.01509	0.529553
VSTM2B	0.1840755	18.100584	43.1178875	6.95207	1.2375885	0.3565745	8.4456115	1.06858	2.37035	4.12691	1.93061	1.6538
SORBS3	13.6664045	0.958756	10.4624995	36.5066005	26.0460425	3.208884	37.527809	11.435	16.6895	23.4761	21.4476	10.628
FST	1.1921385	0.7143895	0.1	0.1	0.1	0.1	0.1	0.881982	1.78086	1.27341	2.18967	0.458995
CASP8	1.2971745	0.197094	1.5246265	0.101455	0.103721	12.4311255	21.8620375	3.05164	4.55458	5.74237	5.68014	3.24334
CHAC1	2.202592	10.9502055	0.446953	3.7321135	1.6335295	1.325646	2.279732	4.08563	9.79999	13.1209	12.883	8.8299
GFOD1	1.2073155	8.181667	8.192338	5.419632	3.163745	1.021484	7.559019	0.574017	0.741922	1.64699	1.03064	0.812991
PGRMC1	21.1524995	154.7235345	66.745754	31.077168	20.5930775	12.475347	75.0761455	57.0072	71.8473	122.887	94.1571	70.1075
SPRYD3	5.844952	34.0773895	9.296021	7.5206585	6.9807815	7.331561	9.9891045	7.30672	10.5364	15.6612	15.8729	10.1992
HIST1H2BG	0.4036775	0.1	0.146317	0.432531	0.2338035	0.2191005	0.1	10.7531	14.6225	18.9454	22.1837	8.81119
UNC93B1	1.994734	0.985709	20.432178	5.0621035	14.128167	582.2628915	8.4871695	4.71534	11.5334	14.5453	9.5951	4.92629
